Overall,Finishing,Wage,Potential,Reactions,Weight,Value,Age,BallControl,Dribbling,Stamina,Vision,Preferred Foot,Height
62,54,€2K,65,59,137lbs,€350K,24,61,61,67,59,Left,6'0
64,34,€3K,73,60,152lbs,€575K,22,60,60,73,53,Left,5'9
63,53,€2K,70,46,159lbs,€475K,20,64,65,64,52,Left,5'10
59,48,€2K,61,50,163lbs,€160K,25,63,59,79,63,Right,6'0
76,79,€20K,81,74,163lbs,€7M,23,75,68,69,58,Right,5'10
64,23,€2K,70,62,181lbs,€500K,24,47,21,60,30,Right,5'11
67,20,€6K,68,59,165lbs,€675K,27,58,40,60,23,Right,6'0
73,34,€1K,73,73,165lbs,€1.6M,32,71,67,85,51,Right,5'11
55,29,€3K,72,50,161lbs,€150K,18,54,53,52,37,Right,5'11
62,40,€2K,62,59,168lbs,€300K,26,65,67,64,62,Right,5'10
72,67,€15K,81,68,161lbs,€3.2M,22,74,73,70,67,Right,5'8
78,75,€20K,79,73,176lbs,€10M,24,76,74,77,77,Left,5'10
68,72,€10K,68,61,152lbs,€700K,32,71,77,55,36,Left,5'9
54,18,€1K,61,54,187lbs,€90K,23,30,19,25,10,Right,6'3
65,56,€4K,80,58,176lbs,€1M,18,68,71,53,67,Right,5'10
65,67,€4K,72,68,165lbs,€750K,22,63,70,59,47,Right,5'10
59,9,€500,66,57,181lbs,€190K,22,9,5,29,45,Right,6'4
57,8,€1K,74,47,185lbs,€210K,18,12,14,27,34,Right,6'3
69,35,€7K,69,71,174lbs,€575K,32,64,57,62,58,Left,5'10
55,51,€2K,63,45,168lbs,€130K,21,60,53,61,53,Left,6'0
66,49,€3K,66,62,165lbs,€525K,25,55,56,77,52,Right,5'9
76,33,€40K,76,76,174lbs,€4.3M,27,69,51,90,68,Right,5'10
53,19,€2K,67,49,176lbs,€110K,19,26,12,38,21,Right,6'3
73,76,€9K,73,77,183lbs,€1.9M,33,71,66,71,76,Right,6'0
71,18,€15K,71,67,152lbs,€1.3M,27,72,67,72,49,Left,5'9
59,22,€2K,59,59,172lbs,€120K,32,23,25,46,65,Right,6'3
50,7,€1K,50,33,168lbs,€25K,33,17,13,20,35,Right,6'1
66,56,€4K,66,65,165lbs,€575K,29,64,61,78,62,Right,5'8
55,42,€1K,69,49,154lbs,€180K,19,46,58,62,54,Right,5'9
56,16,€2K,67,45,172lbs,€160K,20,48,36,62,32,Right,5'11
65,12,€4K,65,59,159lbs,€400K,29,48,28,72,48,Right,6'1
68,50,€20K,78,70,161lbs,€1.2M,22,68,56,66,46,Right,6'1
79,69,€30K,82,79,150lbs,€13M,24,80,83,67,81,Right,5'8
65,41,€4K,69,57,174lbs,€575K,24,63,64,68,55,Left,5'7
51,42,€500,68,47,150lbs,€80K,18,48,44,60,55,Right,5'10
69,43,€4K,69,67,163lbs,€775K,28,61,65,76,46,Left,6'0
56,27,€500,68,51,176lbs,€140K,18,38,32,65,22,Right,6'1
56,12,€1K,65,55,161lbs,€140K,21,23,19,38,45,Right,6'3
61,49,€2K,71,53,134lbs,€375K,21,65,65,62,55,Right,5'9
70,70,€15K,76,58,157lbs,€1.9M,22,71,76,35,70,Left,5'10
57,41,€500,66,53,154lbs,€150K,18,62,55,60,58,Right,5'9
62,13,€2K,62,60,194lbs,€230K,30,18,15,45,45,Right,6'4
68,13,€15K,70,62,168lbs,€850K,26,23,14,25,67,Right,6'4
61,21,€2K,70,52,176lbs,€275K,19,52,39,58,31,Right,6'2
60,65,€4K,77,52,146lbs,€400K,19,64,67,49,55,Right,5'8
62,68,€2K,62,60,170lbs,€300K,27,57,52,57,43,Right,6'0
89,81,€300K,90,85,163lbs,€71.5M,25,91,93,77,86,Right,5'8
53,22,€500,59,45,150lbs,€70K,23,48,46,58,32,Right,5'11
73,67,€4K,73,73,174lbs,€325K,36,72,73,52,72,Left,6'0
53,11,€1K,64,41,165lbs,€70K,17,24,21,21,32,Right,6'2
65,54,€3K,65,61,179lbs,€475K,29,67,64,74,65,Right,6'0
82,76,€3K,82,79,141lbs,€19M,28,85,87,70,79,Right,5'8
65,32,€5K,65,52,170lbs,€425K,28,50,44,75,46,Right,5'11
73,44,€20K,74,57,141lbs,€2.7M,25,73,67,82,53,Left,5'9
66,24,€2K,66,54,183lbs,€450K,30,53,50,68,52,Right,6'2
60,28,€4K,73,51,165lbs,€325K,20,55,49,62,32,Right,6'0
74,12,€2K,74,72,174lbs,€2.7M,31,24,15,33,55,Right,5'11
69,59,€6K,69,72,174lbs,€650K,31,72,69,70,67,Right,6'1
69,15,€20K,69,58,181lbs,€825K,30,24,14,33,42,Right,6'1
68,66,€15K,80,64,194lbs,€1.6M,20,68,64,59,54,Right,6'3
59,26,€3K,61,46,187lbs,€160K,26,42,37,58,35,Right,6'2
69,55,€10K,72,67,165lbs,€1.1M,24,74,72,71,64,Left,6'0
74,71,€10K,74,70,161lbs,€3.5M,26,77,79,77,62,Left,5'11
54,34,€3K,70,49,154lbs,€130K,18,53,54,54,37,Left,5'9
76,74,€30K,76,73,146lbs,€4.9M,29,79,82,69,75,Right,5'9
62,65,€4K,70,62,154lbs,€350K,23,67,69,63,51,Right,5'9
59,49,€500,73,54,141lbs,€350K,20,67,66,49,59,Left,5'7
58,44,€1K,74,44,152lbs,€250K,17,62,57,68,54,Right,5'10
61,16,€3K,79,62,157lbs,€400K,18,42,27,67,31,Right,6'0
59,46,€500,68,61,141lbs,€240K,20,67,60,64,63,Right,5'6
65,64,€3K,68,60,168lbs,€675K,25,70,54,69,46,Right,6'3
62,42,€1K,72,49,165lbs,€450K,20,71,65,68,51,Right,6'1
65,62,€2K,80,58,123lbs,€1.1M,20,64,66,65,60,Left,5'8
71,29,€10K,73,68,176lbs,€1.6M,27,55,42,54,42,Right,5'11
65,22,€3K,73,60,168lbs,€600K,19,58,49,62,38,Right,6'0
56,27,€1K,62,44,163lbs,€120K,20,34,26,56,31,Right,6'2
69,57,€5K,75,69,146lbs,€1.4M,21,69,66,85,67,Right,5'9
80,74,€140K,85,76,157lbs,€19M,23,84,87,74,80,Left,5'9
58,61,€1K,72,59,165lbs,€300K,20,55,50,58,43,Right,5'11
69,42,€0,69,67,157lbs,€0,32,67,51,73,74,Right,5'10
79,57,€70K,79,80,168lbs,€7.5M,29,78,78,87,70,Left,5'11
66,59,€2K,66,62,159lbs,€625K,28,68,71,67,59,Right,5'10
64,26,€5K,73,52,194lbs,€525K,19,46,36,60,32,Right,6'5
65,34,€2K,74,59,159lbs,€700K,22,54,57,73,54,Left,6'0
63,29,€500,69,64,159lbs,€400K,21,62,57,71,35,Right,5'9
67,62,€5K,68,50,170lbs,€825K,25,66,67,70,58,Right,5'10
69,33,€20K,69,66,168lbs,€800K,28,57,45,66,36,Right,6'3
67,70,€7K,67,66,152lbs,€775K,26,68,67,65,69,Right,5'7
65,64,€5K,65,66,168lbs,€500K,30,63,62,67,60,Left,6'1
69,68,€15K,74,63,176lbs,€1.4M,22,65,63,67,52,Right,6'4
62,63,€7K,73,56,161lbs,€450K,19,60,55,64,55,Right,5'11
67,41,€5K,67,55,154lbs,€550K,29,51,30,74,48,Right,5'11
71,63,€10K,82,60,148lbs,€2.6M,19,76,77,61,68,Right,5'10
60,35,€1K,79,49,141lbs,€325K,18,57,63,62,50,Left,5'7
66,57,€5K,66,71,170lbs,€500K,28,59,67,77,67,Right,5'10
61,16,€1K,61,52,176lbs,€130K,32,54,47,34,50,Right,5'11
51,6,€500,65,34,161lbs,€70K,17,16,14,25,37,Right,5'10
73,71,€20K,73,70,185lbs,€2.5M,31,75,74,65,64,Right,6'0
68,60,€20K,68,71,157lbs,€875K,27,66,67,80,66,Right,5'7
55,49,€500,73,46,148lbs,€160K,16,59,52,44,60,Right,5'9
64,60,€2K,74,52,139lbs,€600K,18,70,71,45,60,Left,5'7
71,30,€4K,71,66,161lbs,€1.1M,30,62,65,78,31,Right,5'9
71,51,€8K,72,70,161lbs,€1.9M,26,69,67,76,72,Right,5'10
66,52,€5K,66,53,170lbs,€575K,29,74,70,80,69,Right,6'0
61,23,€2K,76,45,192lbs,€425K,19,44,39,67,36,Left,6'4
62,63,€6K,71,38,172lbs,€450K,21,69,72,45,48,Right,6'1
75,21,€30K,78,75,150lbs,€4.4M,24,73,71,92,71,Right,5'7
65,24,€15K,77,56,172lbs,€750K,19,58,22,67,22,Right,6'1
73,66,€5K,73,63,148lbs,€2.7M,30,72,71,63,75,Right,5'7
69,35,€5K,72,67,181lbs,€1.1M,23,66,54,71,52,Right,6'0
67,55,€15K,67,66,163lbs,€725K,27,68,74,59,62,Right,5'10
71,49,€15K,71,68,168lbs,€1.3M,28,66,64,80,59,Left,6'0
64,43,€2K,65,68,157lbs,€425K,26,65,55,82,63,Left,5'11
62,44,€1K,62,68,165lbs,€120K,33,58,56,64,50,Left,6'0
70,24,€7K,74,64,176lbs,€1.5M,23,57,38,68,35,Right,6'3
56,15,€500,64,59,183lbs,€130K,21,21,12,45,22,Right,6'5
74,58,€20K,83,70,159lbs,€5M,21,76,72,77,77,Left,5'9
62,35,€4K,73,61,161lbs,€425K,20,60,57,55,39,Right,6'0
71,61,€8K,74,59,150lbs,€2.1M,24,68,71,71,70,Right,5'7
66,60,€4K,81,61,148lbs,€1.2M,17,71,75,70,71,Left,5'6
54,11,€2K,54,50,154lbs,€45K,34,25,10,29,11,Right,6'2
72,32,€3K,80,69,172lbs,€2.7M,22,23,18,34,30,Right,6'3
74,72,€20K,78,72,163lbs,€4.5M,24,74,74,67,38,Right,5'11
66,62,€5K,72,58,172lbs,€725K,22,65,65,70,58,Left,6'1
63,62,€2K,63,60,141lbs,€300K,30,67,61,75,61,Right,5'10
57,31,€1K,64,60,161lbs,€140K,24,61,57,62,41,Right,5'11
62,63,€2K,62,57,172lbs,€300K,26,60,58,55,48,Right,5'11
65,16,€500,65,73,179lbs,€425K,30,17,14,30,33,Right,6'2
62,59,€3K,62,62,174lbs,€250K,29,62,60,70,59,Right,5'9
66,53,€3K,75,64,163lbs,€950K,22,66,70,68,57,Right,6'0
65,58,€4K,65,43,172lbs,€300K,32,73,70,83,57,Left,5'10
62,27,€3K,74,48,165lbs,€450K,21,54,46,54,42,Right,6'1
83,81,€160K,83,83,137lbs,€23M,28,85,84,80,74,Right,5'6
59,54,€2K,63,45,163lbs,€200K,23,57,57,72,46,Right,5'9
59,48,€1K,72,56,170lbs,€250K,18,62,56,66,62,Right,6'1
64,19,€4K,67,68,168lbs,€475K,24,53,56,54,37,Right,6'1
65,21,€3K,81,56,190lbs,€975K,19,45,43,64,29,Right,6'4
69,71,€5K,69,64,161lbs,€825K,31,69,71,64,63,Right,5'10
68,29,€8K,71,66,176lbs,€900K,25,48,49,67,40,Right,6'0
69,25,€10K,69,70,172lbs,€925K,24,51,20,54,46,Right,5'11
66,59,€2K,66,61,170lbs,€625K,27,71,64,74,63,Left,6'0
78,74,€30K,86,72,165lbs,€12.5M,21,81,80,85,76,Right,5'11
71,31,€5K,71,71,176lbs,€1.2M,30,60,31,80,46,Right,6'1
58,36,€1K,58,47,176lbs,€130K,27,61,59,53,61,Left,6'1
58,58,€1K,58,58,170lbs,€130K,29,55,57,54,57,Left,6'0
56,9,€500,69,40,176lbs,€160K,19,11,7,25,36,Right,6'4
62,27,€2K,76,56,183lbs,€525K,19,41,33,55,30,Left,6'1
65,26,€2K,75,58,172lbs,€600K,18,59,51,63,35,Left,6'1
66,44,€4K,66,64,172lbs,€190K,34,43,24,53,68,Right,6'0
60,27,€1K,68,59,157lbs,€240K,22,45,55,60,48,Right,5'9
51,17,€1K,58,50,161lbs,€50K,22,29,21,47,33,Right,6'0
57,42,€1K,68,47,172lbs,€180K,19,62,58,73,53,Left,5'10
67,31,€8K,67,65,168lbs,€550K,29,52,31,60,30,Right,5'11
67,59,€10K,67,71,163lbs,€725K,27,68,66,66,61,Left,5'9
68,61,€9K,68,70,176lbs,€700K,31,69,69,73,75,Right,6'1
65,49,€3K,68,53,170lbs,€625K,25,66,64,64,65,Right,5'11
68,53,€9K,83,63,163lbs,€1.5M,17,70,68,73,65,Right,5'10
64,11,€500,65,60,172lbs,€425K,26,11,10,42,36,Right,6'0
61,47,€2K,70,58,146lbs,€350K,21,65,66,50,66,Right,5'7
56,20,€500,57,46,187lbs,€90K,28,24,23,46,19,Right,6'3
72,52,€15K,73,62,154lbs,€2M,27,73,62,78,62,Right,5'11
65,30,€3K,71,63,172lbs,€600K,23,63,58,59,41,Right,5'9
56,25,€4K,57,52,174lbs,€100K,26,50,34,63,30,Right,6'0
69,58,€5K,74,67,174lbs,€1.3M,24,73,66,80,68,Right,5'11
50,22,€1K,66,53,176lbs,€60K,18,38,53,55,35,Left,5'9
55,47,€1K,64,57,141lbs,€110K,17,63,57,63,48,Right,5'8
71,38,€7K,71,65,176lbs,€1.3M,28,58,51,39,64,Right,6'2
70,29,€9K,79,64,168lbs,€1.8M,20,70,62,75,65,Right,5'11
64,30,€5K,70,46,183lbs,€500K,22,38,22,58,39,Left,6'5
86,78,€130K,86,87,174lbs,€37.5M,28,86,85,85,86,Right,6'0
49,46,€1K,64,36,141lbs,€60K,16,46,44,60,34,Left,5'10
74,40,€40K,74,70,176lbs,€2.1M,31,70,68,72,50,Right,6'1
75,58,€20K,81,71,150lbs,€5.5M,22,77,71,61,77,Right,5'9
67,51,€10K,67,60,170lbs,€500K,30,63,54,70,57,Right,5'11
63,60,€2K,63,49,176lbs,€350K,26,65,66,60,59,Right,6'0
63,19,€4K,63,53,183lbs,€190K,32,35,21,63,26,Right,6'2
61,58,€3K,61,51,190lbs,€240K,27,49,65,60,36,Right,5'10
67,40,€3K,67,67,148lbs,€575K,27,64,64,86,68,Right,5'9
68,39,€6K,68,64,168lbs,€700K,27,71,73,91,57,Left,6'0
62,41,€6K,62,51,192lbs,€220K,28,67,56,61,65,Left,6'2
64,29,€500,75,59,172lbs,€650K,20,56,46,81,50,Left,6'0
68,71,€8K,73,69,185lbs,€1.2M,24,57,55,59,46,Right,6'6
66,63,€2K,73,59,154lbs,€775K,19,63,70,63,56,Right,5'10
72,66,€30K,82,68,152lbs,€3.4M,20,74,74,72,69,Right,5'11
55,63,€2K,66,51,165lbs,€150K,20,49,44,51,48,Right,6'4
57,14,€500,66,55,159lbs,€160K,21,18,16,21,13,Right,6'3
63,33,€2K,63,62,163lbs,€210K,31,57,59,73,58,Left,6'0
68,42,€8K,69,68,143lbs,€800K,26,65,64,84,43,Left,5'7
66,34,€2K,71,66,152lbs,€700K,24,66,62,71,50,Right,5'9
63,27,€2K,63,60,165lbs,€275K,27,40,22,71,42,Right,6'1
59,8,€2K,67,52,179lbs,€200K,21,18,10,27,30,Right,6'1
65,6,€6K,67,53,183lbs,€500K,27,8,9,17,35,Left,6'3
62,55,€4K,63,61,148lbs,€325K,26,65,65,61,59,Left,5'10
75,61,€40K,75,74,159lbs,€2M,34,79,75,54,80,Right,6'0
56,30,€1K,71,50,159lbs,€190K,19,55,56,61,43,Right,6'4
58,8,€2K,62,52,183lbs,€150K,24,11,10,21,53,Right,6'1
57,21,€1K,68,53,150lbs,€160K,19,45,52,55,37,Left,5'9
60,31,€1K,69,50,150lbs,€250K,20,50,56,63,45,Right,5'10
71,61,€9K,81,62,148lbs,€2.6M,21,73,77,71,71,Left,5'7
67,68,€8K,78,60,183lbs,€1.2M,19,67,58,71,52,Right,6'3
61,60,€2K,62,63,168lbs,€250K,26,63,62,70,64,Left,5'11
60,22,€1K,65,58,150lbs,€210K,23,55,50,84,29,Right,5'10
58,16,€500,68,54,176lbs,€190K,20,14,11,27,22,Right,6'2
66,67,€2K,73,58,146lbs,€775K,19,64,71,56,59,Left,5'11
68,63,€9K,68,73,165lbs,€900K,27,68,69,69,66,Right,5'11
68,51,€4K,74,68,161lbs,€1.2M,23,70,60,75,63,Right,6'1
70,65,€10K,71,67,172lbs,€1.5M,25,67,69,76,64,Right,5'10
74,59,€15K,83,70,163lbs,€4M,19,75,71,71,73,Left,6'0
60,60,€3K,67,54,157lbs,€275K,22,54,58,65,55,Right,5'9
58,6,€1K,58,52,159lbs,€110K,30,12,8,27,45,Right,6'2
83,86,€80K,83,85,154lbs,€23M,29,80,76,75,76,Right,5'8
64,42,€4K,65,67,159lbs,€500K,25,61,64,62,62,Left,5'9
86,69,€170K,88,84,154lbs,€46M,25,91,90,74,85,Right,5'9
70,34,€15K,78,58,183lbs,€1.7M,22,54,51,52,49,Right,6'2
67,37,€9K,67,68,187lbs,€600K,26,56,53,75,62,Right,6'0
65,30,€4K,71,60,157lbs,€600K,23,63,56,78,54,Left,5'10
77,69,€15K,77,72,174lbs,€7M,27,78,76,74,85,Right,6'0
74,69,€30K,74,72,148lbs,€2.2M,31,75,68,74,67,Right,5'6
62,35,€2K,70,58,154lbs,€350K,21,60,55,55,46,Left,5'11
67,49,€7K,67,62,161lbs,€550K,29,67,60,75,56,Right,6'0
79,51,€20K,79,82,163lbs,€6M,32,78,59,52,56,Right,5'11
79,64,€30K,79,76,179lbs,€10M,29,84,82,68,81,Left,6'0
67,29,€9K,67,62,176lbs,€120K,35,50,37,36,40,Right,6'2
63,10,€2K,63,62,198lbs,€220K,34,19,10,39,35,Right,6'2
63,39,€2K,67,45,181lbs,€375K,22,61,38,54,45,Right,6'3
65,53,€7K,71,56,161lbs,€475K,18,55,32,70,30,Right,6'1
60,20,€2K,60,54,172lbs,€160K,25,52,48,61,38,Right,5'10
61,59,€2K,68,58,148lbs,€325K,22,55,61,62,60,Right,5'7
57,9,€1K,65,41,174lbs,€130K,19,22,13,22,12,Right,6'5
74,10,€40K,77,68,183lbs,€3.5M,26,24,17,32,43,Right,6'1
67,31,€5K,70,62,176lbs,€750K,25,66,67,73,38,Left,6'2
63,52,€1K,72,58,168lbs,€450K,20,54,59,68,50,Left,6'1
71,67,€6K,80,67,165lbs,€2.6M,20,71,75,75,66,Right,5'10
58,18,€1K,65,46,225lbs,€160K,20,17,11,36,48,Right,6'3
66,43,€3K,77,50,157lbs,€1.1M,20,62,66,75,78,Right,5'10
72,65,€20K,78,71,139lbs,€2.9M,23,73,75,69,64,Left,5'9
69,72,€3K,69,64,170lbs,€1M,28,72,64,54,50,Right,6'0
65,53,€5K,73,58,165lbs,€675K,22,63,63,82,59,Right,5'11
77,14,€20K,78,65,187lbs,€6.5M,27,13,14,35,68,Right,6'2
66,69,€3K,71,57,161lbs,€850K,23,65,67,64,62,Right,5'10
76,7,€15K,79,77,198lbs,€5.5M,24,21,8,23,71,Right,6'4
55,56,€500,55,45,181lbs,€70K,32,55,48,60,54,Left,6'2
66,21,€3K,69,57,185lbs,€650K,24,59,64,73,54,Right,6'4
73,75,€10K,74,72,163lbs,€3.5M,25,72,71,82,61,Right,6'0
58,29,€2K,63,43,179lbs,€150K,24,42,44,77,35,Left,6'3
73,79,€10K,76,67,161lbs,€3.7M,25,68,66,83,48,Right,5'10
71,53,€0,71,74,150lbs,€0,29,70,65,67,62,Right,5'9
83,83,€15K,83,82,134lbs,€22.5M,29,87,86,77,82,Right,5'4
77,79,€15K,82,76,194lbs,€9.5M,22,79,72,72,70,Right,6'3
65,59,€3K,70,50,159lbs,€700K,23,64,68,81,48,Right,5'10
63,28,€2K,72,61,154lbs,€450K,20,61,58,66,53,Right,5'9
56,37,€2K,63,54,159lbs,€140K,20,48,57,67,45,Right,5'10
74,67,€20K,74,65,174lbs,€3.1M,29,76,76,73,65,Right,5'10
59,49,€0,65,64,161lbs,€0,22,55,57,60,48,Right,6'0
62,64,€1K,78,54,176lbs,€550K,18,57,55,52,51,Right,6'2
57,31,€2K,72,48,172lbs,€220K,19,56,47,70,48,Right,6'1
60,62,€2K,65,54,150lbs,€250K,23,52,62,59,49,Right,6'0
65,42,€3K,68,62,165lbs,€525K,25,65,60,66,44,Left,5'11
68,46,€7K,68,68,161lbs,€550K,31,63,65,72,51,Left,5'9
74,35,€9K,74,73,170lbs,€2.5M,29,70,59,78,60,Left,6'0
73,71,€10K,74,75,148lbs,€3.4M,26,66,70,63,62,Left,5'9
65,41,€3K,65,59,168lbs,€300K,32,63,48,70,53,Right,5'11
63,59,€2K,80,55,148lbs,€675K,19,64,64,58,62,Right,6'0
70,15,€7K,73,61,185lbs,€1.4M,25,15,18,36,64,Right,6'0
53,55,€1K,65,38,139lbs,€100K,19,56,60,45,40,Left,5'8
73,63,€7K,73,69,159lbs,€2.9M,28,78,75,76,63,Left,5'11
70,67,€9K,70,65,154lbs,€1.1M,32,69,67,60,59,Right,5'8
59,40,€3K,70,58,172lbs,€275K,20,61,54,64,55,Right,6'4
68,32,€20K,75,62,168lbs,€1M,22,62,62,71,43,Left,6'0
74,62,€20K,79,72,185lbs,€3.9M,23,71,70,83,54,Right,6'0
68,68,€15K,68,66,168lbs,€700K,32,69,69,43,65,Right,5'9
64,63,€5K,65,64,170lbs,€500K,26,63,64,62,53,Right,6'0
65,14,€10K,65,71,181lbs,€425K,30,15,19,22,32,Left,6'3
69,70,€7K,78,73,143lbs,€1.6M,21,65,74,80,67,Right,5'8
76,37,€50K,76,66,181lbs,€3.8M,30,58,47,61,31,Left,6'2
73,12,€10K,73,70,181lbs,€2.5M,29,18,17,37,39,Right,6'5
64,55,€500,64,59,157lbs,€425K,28,63,70,47,72,Right,5'9
68,39,€6K,68,57,192lbs,€675K,28,56,62,73,49,Right,6'2
60,65,€2K,66,57,150lbs,€275K,22,56,60,51,48,Right,5'10
61,69,€3K,69,53,154lbs,€350K,21,55,53,56,58,Right,6'2
65,52,€2K,69,56,154lbs,€575K,23,62,61,71,57,Right,5'8
77,12,€10K,85,74,181lbs,€9M,20,38,26,44,60,Right,6'3
69,41,€4K,69,68,205lbs,€725K,30,63,54,58,54,Right,6'4
50,54,€1K,66,41,154lbs,€70K,19,42,44,55,48,Right,6'0
75,76,€30K,75,71,159lbs,€3.9M,30,74,74,77,69,Right,5'11
72,64,€9K,82,66,163lbs,€3M,19,73,75,59,67,Right,5'8
72,61,€15K,72,72,168lbs,€2M,29,71,68,78,68,Right,5'9
75,25,€40K,79,66,183lbs,€4.6M,24,71,55,75,70,Right,6'0
70,37,€8K,71,68,161lbs,€1.3M,26,56,58,64,56,Right,6'0
62,42,€1K,62,51,181lbs,€240K,26,32,30,67,27,Right,6'2
84,70,€170K,84,86,196lbs,€26.5M,29,81,78,79,80,Right,6'2
74,73,€40K,74,64,190lbs,€3.5M,27,71,65,74,42,Right,6'4
81,66,€60K,84,77,150lbs,€21M,23,84,81,83,81,Right,5'11
64,64,€1K,64,58,176lbs,€230K,34,57,59,67,52,Right,6'0
71,48,€500,71,71,154lbs,€1.3M,28,69,66,76,59,Left,5'9
71,35,€30K,78,67,170lbs,€2M,23,65,69,79,54,Left,6'5
64,56,€3K,64,65,165lbs,€400K,30,58,58,69,63,Right,5'11
63,18,€3K,69,58,205lbs,€400K,23,16,17,24,41,Left,5'11
54,7,€500,71,48,176lbs,€120K,17,14,11,21,25,Right,6'1
72,73,€30K,72,70,168lbs,€2.1M,29,74,64,75,67,Left,6'1
66,29,€2K,67,56,168lbs,€600K,26,49,34,63,24,Right,6'3
74,70,€20K,80,69,139lbs,€4.7M,23,75,74,68,76,Right,5'6
66,21,€5K,66,66,154lbs,€500K,28,57,48,76,37,Right,5'8
69,68,€7K,79,61,179lbs,€1.7M,20,68,66,68,58,Right,6'3
56,40,€1K,69,55,161lbs,€180K,19,58,60,48,47,Right,5'11
80,57,€70K,80,83,201lbs,€8M,32,66,58,78,57,Right,6'1
61,27,€3K,70,63,146lbs,€300K,20,62,45,51,35,Right,5'9
66,65,€6K,76,66,159lbs,€1M,21,70,66,72,70,Right,5'9
63,65,€3K,69,56,163lbs,€475K,23,66,65,69,46,Right,5'11
78,66,€50K,78,78,172lbs,€7.5M,30,78,80,86,72,Right,6'0
64,60,€2K,64,60,176lbs,€450K,27,66,71,64,58,Left,5'11
62,8,€2K,65,58,179lbs,€300K,25,13,13,16,53,Right,5'11
83,64,€20K,83,82,165lbs,€19M,27,82,72,86,77,Right,6'3
64,64,€3K,72,59,154lbs,€650K,21,63,69,59,56,Right,5'7
71,13,€9K,71,69,172lbs,€1.3M,30,32,11,32,49,Right,6'1
63,40,€4K,71,57,163lbs,€425K,23,60,60,70,48,Right,5'10
73,56,€15K,75,65,146lbs,€2.8M,25,72,74,82,48,Left,5'7
62,53,€2K,72,56,143lbs,€450K,21,61,67,62,57,Right,5'6
72,68,€10K,84,64,154lbs,€3.5M,19,76,77,67,73,Right,5'8
68,67,€20K,73,65,152lbs,€1.2M,21,63,67,67,62,Left,5'10
57,31,€1K,57,55,185lbs,€80K,31,54,47,48,49,Right,6'3
64,20,€0,64,65,172lbs,€0,29,13,14,32,27,Right,6'1
64,50,€1K,68,62,172lbs,€550K,24,67,63,75,54,Right,5'11
71,66,€8K,79,70,163lbs,€2.5M,21,76,77,69,64,Right,5'7
74,72,€15K,74,63,183lbs,€3.3M,29,73,77,72,68,Right,6'0
64,27,€500,74,68,154lbs,€625K,20,64,43,76,54,Right,5'9
62,51,€5K,71,55,154lbs,€375K,19,62,68,41,56,Right,5'9
67,60,€4K,67,71,168lbs,€675K,30,71,67,85,45,Left,5'10
63,48,€6K,77,54,137lbs,€725K,20,68,69,62,61,Right,5'9
71,36,€6K,75,70,168lbs,€1.8M,24,72,63,71,56,Right,6'0
65,8,€5K,71,60,183lbs,€625K,22,22,10,23,26,Right,6'4
70,55,€2K,70,73,172lbs,€775K,32,72,70,75,70,Right,6'0
50,41,€2K,68,49,141lbs,€60K,17,54,52,46,53,Right,5'9
59,52,€3K,59,52,163lbs,€160K,26,60,67,61,60,Right,6'1
81,74,€80K,81,80,154lbs,€16M,29,85,83,86,82,Right,5'11
65,65,€5K,70,63,176lbs,€725K,23,59,53,72,50,Left,6'2
68,11,€9K,74,62,179lbs,€1M,23,31,22,43,40,Right,6'2
59,7,€2K,70,39,176lbs,€240K,20,16,10,25,34,Right,6'0
63,29,€3K,64,60,176lbs,€325K,26,46,40,70,34,Right,5'10
72,70,€9K,76,64,174lbs,€2.8M,23,75,74,75,68,Right,6'1
65,17,€2K,68,58,181lbs,€550K,25,55,37,45,45,Right,6'4
64,12,€2K,64,60,176lbs,€375K,26,23,16,34,33,Right,6'2
67,61,€7K,67,62,148lbs,€750K,25,68,71,66,62,Left,5'7
76,49,€30K,78,77,154lbs,€5.5M,24,76,76,77,59,Right,5'10
70,19,€3K,70,70,185lbs,€1.1M,27,13,12,32,57,Right,6'4
77,58,€20K,81,77,163lbs,€7.5M,25,77,72,75,76,Right,6'0
61,50,€2K,66,47,143lbs,€300K,22,60,58,70,57,Right,5'9
55,56,€2K,64,39,161lbs,€140K,22,50,46,59,45,Right,5'11
72,22,€15K,75,71,183lbs,€2.2M,26,64,57,66,57,Left,6'3
65,61,€4K,69,56,146lbs,€575K,25,71,69,54,58,Right,5'9
53,25,€2K,61,47,128lbs,€80K,20,55,43,64,48,Right,5'6
73,46,€10K,73,70,157lbs,€825K,34,75,70,68,70,Left,5'10
57,33,€2K,73,58,154lbs,€230K,18,57,58,60,45,Right,5'10
60,55,€1K,60,59,165lbs,€180K,28,65,65,61,41,Right,6'0
63,53,€3K,67,59,172lbs,€425K,23,64,66,74,60,Left,6'0
76,74,€30K,76,73,170lbs,€5.5M,27,78,80,74,72,Right,6'0
61,12,€1K,71,59,170lbs,€325K,21,22,19,27,43,Left,6'4
68,59,€15K,74,68,161lbs,€1.2M,23,64,71,61,65,Right,6'0
65,33,€2K,65,63,172lbs,€450K,26,58,51,65,28,Left,5'9
65,24,€6K,65,60,132lbs,€425K,27,50,47,81,60,Right,5'8
49,9,€2K,69,45,159lbs,€60K,18,22,13,21,36,Right,6'1
75,75,€20K,75,73,174lbs,€4.3M,26,72,77,64,74,Right,5'11
