Overall,Finishing,Wage,Potential,Reactions,Weight,Value,Age,BallControl,Dribbling,Stamina,Vision,PreferredFoot,Height
73,66,29,73,63,13,48,30,72,71,63,75,1,6
69,35,29,72,67,28,1,23,66,54,71,52,1,9
67,55,8,67,66,20,147,27,68,74,59,62,1,0
71,49,8,71,68,22,3,28,66,64,80,59,0,9
64,43,17,65,68,17,115,26,65,55,82,63,0,1
62,44,13,62,68,21,18,33,58,56,64,50,0,9
70,24,33,74,64,26,5,23,57,38,68,35,1,12
56,15,26,64,59,29,21,21,21,12,45,22,1,14
74,58,14,83,70,18,134,21,76,72,77,77,0,8
62,35,25,73,61,19,115,20,60,57,55,39,1,9
71,61,35,74,59,14,42,24,68,71,71,70,1,6
66,60,25,81,61,13,2,17,71,75,70,71,0,5
54,11,17,54,50,16,119,34,25,10,29,11,1,11
72,32,22,80,69,24,48,22,23,18,34,30,1,12
74,72,14,78,72,20,106,24,74,74,67,38,1,1
66,62,29,72,58,24,147,22,65,65,70,58,0,10
63,62,17,63,60,10,88,30,67,61,75,61,1,0
57,31,13,64,60,19,24,24,61,57,62,41,1,1
62,63,17,62,57,24,88,26,60,58,55,48,1,1
65,16,26,65,73,27,115,30,17,14,30,33,1,11
62,59,22,62,62,25,68,29,62,60,70,59,1,8
66,53,22,75,64,20,164,22,66,70,68,57,1,9
65,58,25,65,43,24,88,32,73,70,83,57,0,0
62,27,22,74,48,21,118,21,54,46,54,42,1,10
83,81,9,83,83,8,63,28,85,84,80,74,1,5
59,54,17,63,45,20,52,23,57,57,72,46,1,8
59,48,13,72,56,23,68,18,62,56,66,62,1,10
64,19,25,67,68,22,121,24,53,56,54,37,1,10
65,21,22,81,56,32,165,19,45,43,64,29,1,13
69,71,29,69,64,19,155,31,69,71,64,63,1,0
68,29,35,71,66,26,161,25,48,49,67,40,1,9
69,25,2,69,70,24,163,24,51,20,54,46,1,1
66,59,17,66,61,23,138,27,71,64,74,63,0,9
78,74,19,86,72,21,17,21,81,80,85,76,1,1
71,31,29,71,71,26,2,30,60,31,80,46,1,10
58,36,13,58,47,26,21,27,61,59,53,61,0,10
58,58,13,58,58,23,21,29,55,57,54,57,0,9
56,9,26,69,40,26,31,19,11,7,25,36,1,13
62,27,17,76,56,29,127,19,41,33,55,30,0,10
65,26,17,75,58,24,136,18,59,51,63,35,0,10
66,44,25,66,64,24,39,34,43,24,53,68,1,9
60,27,13,68,59,17,65,22,45,55,60,48,1,8
51,17,13,58,50,19,126,22,29,21,47,33,1,9
57,42,13,68,47,24,37,19,62,58,73,53,0,0
67,31,35,67,65,22,130,29,52,31,60,30,1,1
67,59,2,67,71,20,147,27,68,66,66,61,0,8
68,61,37,68,70,26,144,31,69,69,73,75,1,10
65,49,22,68,53,23,138,25,66,64,64,65,1,1
68,53,37,83,63,20,5,17,70,68,73,65,1,0
64,11,26,65,60,24,115,26,11,10,42,36,1,9
61,47,17,70,58,12,95,21,65,66,50,66,1,6
56,20,26,57,46,31,162,28,24,23,46,19,1,12
72,52,8,73,62,16,78,27,73,62,78,62,1,1
65,30,22,71,63,24,136,23,63,58,59,41,1,8
56,25,25,57,52,25,11,26,50,34,63,30,1,9
69,58,29,74,67,25,3,24,73,66,80,68,1,1
50,22,13,66,53,26,137,18,38,53,55,35,0,8
55,47,13,64,57,10,15,17,63,57,63,48,1,7
71,38,33,71,65,26,3,28,58,51,39,64,1,11
70,29,37,79,64,22,8,20,70,62,75,65,1,1
64,30,29,70,46,29,125,22,38,22,58,39,0,14
86,78,5,86,87,25,97,28,86,85,85,86,1,9
49,46,13,64,36,10,137,16,46,44,60,34,0,0
74,40,23,74,70,26,42,31,70,68,72,50,1,10
75,58,14,81,71,14,123,22,77,71,61,77,1,8
67,51,2,67,60,23,125,30,63,54,70,57,1,1
63,60,17,63,49,26,95,26,65,66,60,59,1,9
63,19,25,63,53,29,39,32,35,21,63,26,1,11
61,58,22,61,51,32,65,27,49,65,60,36,1,0
67,40,22,67,67,13,132,27,64,64,86,68,1,8
68,39,31,68,64,22,144,27,71,73,91,57,0,9
62,41,31,62,51,33,59,28,67,56,61,65,0,11
64,29,26,75,59,24,139,20,56,46,81,50,0,9
68,71,35,73,69,30,2,24,57,55,59,46,1,15
66,63,17,73,59,16,150,19,63,70,63,56,1,0
72,66,19,82,68,15,82,20,74,74,72,69,1,1
55,63,17,66,51,21,27,20,49,44,51,48,1,13
57,14,26,66,55,18,31,21,18,16,21,13,1,12
63,33,17,63,62,20,56,31,57,59,73,58,0,9
68,42,35,69,68,11,153,26,65,64,84,43,0,6
66,34,17,71,66,15,144,24,66,62,71,50,1,8
63,27,17,63,60,21,74,27,40,22,71,42,1,10
59,8,17,67,52,27,52,21,18,10,27,30,1,10
65,6,31,67,53,29,125,27,8,9,17,35,0,12
62,55,25,63,61,13,93,26,65,65,61,59,0,0
75,61,23,75,74,18,78,34,79,75,54,80,1,9
56,30,13,71,50,18,39,19,55,56,61,43,1,13
58,8,17,62,52,29,27,24,11,10,21,53,1,10
57,21,13,68,53,14,31,19,45,52,55,37,0,8
60,31,13,69,50,14,68,20,50,56,63,45,1,0
71,61,37,81,62,13,47,21,73,77,71,71,0,6
67,68,35,78,60,29,2,19,67,58,71,52,1,12
61,60,17,62,63,22,68,26,63,62,70,64,0,1
60,22,13,65,58,14,56,23,55,50,84,29,1,0
58,16,26,68,54,26,39,20,14,11,27,22,1,11
66,67,17,73,58,12,150,19,64,71,56,59,0,1
68,63,37,68,73,21,161,27,68,69,69,66,1,1
68,51,25,74,68,19,2,23,70,60,75,63,1,10
70,65,2,71,67,24,5,25,67,69,76,64,1,0
74,59,8,83,70,20,122,19,75,71,71,73,0,9
60,60,22,67,54,17,74,22,54,58,65,55,1,8
58,6,13,58,52,18,15,30,12,8,27,45,1,11
83,86,34,83,85,16,63,29,80,76,75,76,1,7
64,42,25,65,67,18,125,25,61,64,62,62,0,8
86,69,10,88,84,16,120,25,91,90,74,85,1,8
70,34,8,78,58,29,7,22,54,51,52,49,1,11
67,37,37,67,68,31,136,26,56,53,75,62,1,9
65,30,25,71,60,17,136,23,63,56,78,54,0,0
77,69,8,77,72,25,151,27,78,76,74,85,1,9
74,69,19,74,72,13,43,31,75,68,74,67,1,5
62,35,17,70,58,16,95,21,60,55,55,46,0,1
67,49,33,67,62,19,130,29,67,60,75,56,1,9
79,51,14,79,82,20,142,32,78,59,52,56,1,1
79,64,19,79,76,27,13,29,84,82,68,81,0,9
67,29,37,67,62,26,18,35,50,37,36,40,1,11
63,10,17,63,62,36,59,34,19,10,39,35,1,11
63,39,17,67,45,28,98,22,61,38,54,45,1,12
65,53,33,71,56,19,121,18,55,32,70,30,1,10
60,20,17,60,54,24,31,25,52,48,61,38,1,0
61,59,17,68,58,13,93,22,55,61,62,60,1,6
57,9,13,65,41,25,21,19,22,13,22,12,1,14
74,10,23,77,68,29,83,26,24,17,32,43,1,10
67,31,29,70,62,26,149,25,66,67,73,38,0,11
63,52,13,72,58,22,118,20,54,59,68,50,0,10
71,67,31,80,67,21,47,20,71,75,75,66,1,0
58,18,13,65,46,47,31,20,17,11,36,48,1,12
66,43,22,77,50,17,1,20,62,66,75,78,1,0
72,65,14,78,71,9,50,23,73,75,69,64,0,8
69,72,22,69,64,23,41,28,72,64,54,50,1,9
65,53,29,73,58,21,140,22,63,63,82,59,1,1
77,14,14,78,65,31,135,27,13,14,35,68,1,11
66,69,22,71,57,19,157,23,65,67,64,62,1,0
76,7,8,79,77,36,123,24,21,8,23,71,1,13
55,56,26,55,45,28,145,32,55,48,60,54,0,11
66,21,22,69,57,30,139,24,59,64,73,54,1,13
73,75,2,74,72,20,83,25,72,71,82,61,1,9
58,29,17,63,43,27,27,24,42,44,77,35,0,12
73,79,2,76,67,19,85,25,68,66,83,48,1,0
71,53,0,71,74,14,0,29,70,65,67,62,1,8
83,83,8,83,82,7,58,29,87,86,77,82,1,3
77,79,8,82,76,34,160,22,79,72,72,70,1,12
65,59,22,70,50,18,144,23,64,68,81,48,1,0
63,28,17,72,61,16,118,20,61,58,66,53,1,8
56,37,17,63,54,18,24,20,48,57,67,45,1,0
74,67,14,74,65,25,79,29,76,76,73,65,1,0
59,49,0,65,64,19,0,22,55,57,60,48,1,9
62,64,13,78,54,26,130,18,57,55,52,51,1,11
57,31,17,72,48,24,59,19,56,47,70,48,1,10
60,62,17,65,54,14,68,23,52,62,59,49,1,9
65,42,22,68,62,21,127,25,65,60,66,44,0,1
68,46,33,68,68,19,130,31,63,65,72,51,0,8
74,35,37,74,73,23,46,29,70,59,78,60,0,9
73,71,2,74,75,13,82,26,66,70,63,62,0,8
65,41,22,65,59,22,88,32,63,48,70,53,1,1
63,59,17,80,55,13,140,19,64,64,58,62,1,9
70,15,33,73,61,30,4,25,15,18,36,64,1,9
53,55,13,65,38,9,11,19,56,60,45,40,0,7
73,63,33,73,69,18,50,28,78,75,76,63,0,1
70,67,37,70,65,16,1,32,69,67,60,59,1,7
59,40,22,70,58,24,74,20,61,54,64,55,1,13
68,32,14,75,62,22,41,22,62,62,71,43,0,9
74,62,14,79,72,30,87,23,71,70,83,54,1,9
68,68,8,68,66,22,144,32,69,69,43,65,1,8
64,63,29,65,64,23,125,26,63,64,62,53,1,9
65,14,2,65,71,28,115,30,15,19,22,32,0,12
69,70,33,78,73,11,6,21,65,74,80,67,1,7
76,37,27,76,66,28,86,30,58,47,61,31,0,11
73,12,2,73,70,28,46,29,18,17,37,39,1,14
64,55,26,64,59,17,115,28,63,70,47,72,1,8
68,39,31,68,57,33,140,28,56,62,73,49,1,11
60,65,17,66,57,14,74,22,56,60,51,48,1,0
61,69,22,69,53,16,95,21,55,53,56,58,1,11
65,52,17,69,56,16,132,23,62,61,71,57,1,7
77,12,2,85,74,28,166,20,38,26,44,60,1,12
69,41,25,69,68,39,147,30,63,54,58,54,1,13
50,54,13,66,41,16,145,19,42,44,55,48,1,9
75,76,19,75,71,18,87,30,74,74,77,69,1,1
72,64,37,82,66,20,101,19,73,75,59,67,1,7
72,61,8,72,72,22,78,29,71,68,78,68,1,8
75,25,23,79,66,29,107,24,71,55,75,70,1,9
70,37,35,71,68,19,3,26,56,58,64,56,1,9
62,42,13,62,51,28,65,26,32,30,67,27,1,11
84,70,10,84,86,35,71,29,81,78,79,80,1,11
74,73,23,74,64,32,83,27,71,65,74,42,1,13
81,66,30,84,77,14,57,23,84,81,83,81,1,1
64,64,13,64,58,26,62,34,57,59,67,52,1,9
71,48,26,71,71,16,3,28,69,66,76,59,0,8
71,35,19,78,67,23,78,23,65,69,79,54,0,14
64,56,22,64,65,21,111,30,58,58,69,63,1,1
63,18,22,69,58,39,111,23,16,17,24,41,0,1
54,7,26,71,48,26,18,17,14,11,21,25,1,10
72,73,19,72,70,22,42,29,74,64,75,67,0,10
66,29,17,67,56,22,136,26,49,34,63,24,1,12
74,70,14,80,69,9,108,23,75,74,68,76,1,5
66,21,29,66,66,16,125,28,57,48,76,37,1,7
69,68,33,79,61,27,7,20,68,66,68,58,1,12
56,40,13,69,55,19,37,19,58,60,48,47,1,1
80,57,32,80,83,37,159,32,66,58,78,57,1,10
61,27,22,70,63,12,88,20,62,45,51,35,1,8
66,65,31,76,66,18,41,21,70,66,72,70,1,8
63,65,22,69,56,20,121,23,66,65,69,46,1,1
78,66,27,78,78,24,143,30,78,80,86,72,1,9
64,60,17,64,60,26,118,27,66,71,64,58,0,1
62,8,17,65,58,27,88,25,13,13,16,53,1,1
83,64,14,83,82,21,40,27,82,72,86,77,1,12
64,64,22,72,59,16,139,21,63,69,59,56,1,6
71,13,37,71,69,24,3,30,32,11,32,49,1,10
63,40,25,71,57,20,115,23,60,60,70,48,1,0
73,56,8,75,65,12,49,25,72,74,82,48,0,6
62,53,17,72,56,11,118,21,61,67,62,57,1,5
72,68,2,84,64,16,83,19,76,77,67,73,1,7
68,67,14,73,65,15,2,21,63,67,67,62,0,0
57,31,13,57,55,30,154,31,54,47,48,49,1,12
64,20,0,64,65,24,0,29,13,14,32,27,1,10
64,50,13,68,62,24,130,24,67,63,75,54,1,1
71,66,35,79,70,20,46,21,76,77,69,64,1,6
74,72,8,74,63,29,81,29,73,77,72,68,1,9
64,27,26,74,68,16,138,20,64,43,76,54,1,8
62,51,29,71,55,16,98,19,62,68,41,56,1,8
67,60,25,67,71,22,140,30,71,67,85,45,0,0
63,48,31,77,54,8,147,20,68,69,62,61,1,8
71,36,31,75,70,22,8,24,72,63,71,56,1,9
65,8,29,71,60,29,138,22,22,10,23,26,1,13
70,55,17,70,73,24,150,32,72,70,75,70,1,9
50,41,17,68,49,10,137,17,54,52,46,53,1,8
59,52,22,59,52,20,31,26,60,67,61,60,1,10
81,74,34,81,80,16,32,29,85,83,86,82,1,1
65,65,29,70,63,26,147,23,59,53,72,50,0,11
68,11,37,74,62,27,41,23,31,22,43,40,1,11
59,7,17,70,39,26,65,20,16,10,25,34,1,9
63,29,22,64,60,26,93,26,46,40,70,34,1,0
72,70,37,76,64,25,49,23,75,74,75,68,1,10
65,17,17,68,58,28,130,25,55,37,45,45,1,13
64,12,17,64,60,26,98,26,23,16,34,33,1,11
67,61,33,67,62,13,149,25,68,71,66,62,0,6
76,49,19,78,77,16,123,24,76,76,77,59,1,0
70,19,22,70,70,30,1,27,13,12,32,57,1,13
77,58,14,81,77,20,143,25,77,72,75,76,1,9
61,50,17,66,47,11,88,22,60,58,70,57,1,8
55,56,17,64,39,19,24,22,50,46,59,45,1,1
72,22,8,75,71,29,43,26,64,57,66,57,0,12
65,61,25,69,56,12,132,25,71,69,54,58,1,8
53,25,17,61,47,4,154,20,55,43,64,48,1,5
73,46,2,73,70,17,155,34,75,70,68,70,0,0
57,33,17,73,58,16,62,18,57,58,60,45,1,0
60,55,13,60,59,21,37,28,65,65,61,41,1,9
63,53,22,67,59,24,115,23,64,66,74,60,0,9
76,74,19,76,73,23,123,27,78,80,74,72,1,9
61,12,13,71,59,23,93,21,22,19,27,43,0,13
68,59,8,74,68,19,2,23,64,71,61,65,1,9
65,33,17,65,63,24,118,26,58,51,65,28,0,8
65,24,31,65,60,6,115,27,50,47,81,60,1,7
49,9,17,69,45,18,137,18,22,13,21,36,1,10
75,75,14,75,73,25,104,26,72,77,64,74,1,1
73,72,2,73,72,31,101,27,67,69,77,67,1,12
66,62,22,74,70,18,153,20,69,49,59,49,1,1
65,64,25,66,51,30,136,25,64,66,68,46,1,11
52,23,17,57,44,21,137,21,30,26,61,32,1,9
66,63,33,69,63,21,150,24,71,72,64,53,0,0
73,11,19,73,66,38,42,33,35,15,29,40,1,12
76,45,14,77,76,35,110,27,59,36,75,33,1,9
64,15,22,71,59,31,127,23,22,13,22,24,1,12
78,80,33,78,77,28,143,31,83,78,68,76,1,0
69,45,37,70,60,30,165,26,55,39,41,27,0,11
74,36,23,75,74,18,80,26,74,70,78,56,0,0
63,11,22,63,51,21,74,31,25,10,32,46,1,0
63,49,22,64,58,35,98,25,63,63,82,63,1,11
68,56,2,77,62,13,3,21,71,74,58,58,0,1
72,50,8,72,73,24,7,27,66,61,80,65,0,1
78,81,30,81,75,27,10,25,76,75,83,72,1,9
70,35,8,77,65,24,6,23,64,70,77,35,1,0
67,65,29,67,56,20,149,26,67,63,82,59,1,7
56,58,26,56,46,22,11,28,55,54,54,49,1,9
69,28,26,74,64,26,2,22,51,51,60,35,1,9
68,19,31,68,65,14,139,29,62,56,70,47,0,1
65,54,17,77,64,10,157,19,66,71,64,64,0,5
66,49,29,69,60,24,138,25,64,55,75,59,0,7
72,56,33,72,67,23,164,33,70,58,90,66,0,9
79,80,23,79,80,23,10,28,77,79,80,74,1,0
70,32,37,79,62,25,8,22,42,44,65,23,1,9
59,51,13,60,54,13,37,26,53,52,72,58,1,8
65,56,37,65,60,9,121,24,67,66,77,59,1,8
79,23,32,79,67,33,79,34,49,45,73,62,1,11
54,22,26,67,55,18,11,17,42,41,55,31,1,1
64,61,17,64,54,23,111,29,68,66,70,61,1,0
74,12,23,74,61,36,50,29,12,8,29,58,1,15
66,22,17,66,65,18,121,29,48,27,69,21,1,10
68,52,29,68,65,34,138,30,61,56,77,64,1,13
76,80,32,82,71,29,143,22,77,76,64,54,1,1
68,64,33,71,68,22,1,24,75,76,74,47,1,9
54,9,26,64,47,31,11,21,17,9,23,34,1,13
73,60,8,73,62,11,101,26,74,73,67,73,1,0
68,69,25,75,61,21,2,22,68,55,64,50,1,11
64,47,29,66,62,21,125,25,64,56,83,62,1,10
69,67,31,72,65,12,3,24,71,75,69,64,1,0
67,62,22,68,58,30,157,24,64,67,85,65,1,10
73,11,8,73,70,29,47,24,51,21,52,67,1,11
52,31,26,70,48,21,162,17,54,39,72,48,1,1
83,67,34,83,84,19,54,31,88,86,76,86,1,8
69,35,0,69,70,15,0,27,72,65,79,68,1,0
64,63,25,74,48,31,147,20,68,59,62,50,1,10
74,53,19,80,63,28,122,21,63,56,63,43,0,11
75,73,19,75,75,23,102,27,76,73,73,73,0,10
65,53,17,66,58,14,136,25,64,68,81,57,1,8
69,39,29,69,68,30,158,25,60,51,68,54,1,10
75,46,19,76,72,34,87,26,72,69,73,69,1,9
73,71,8,77,72,18,87,24,71,71,57,52,1,1
62,27,22,67,63,13,88,25,55,48,76,46,1,1
73,70,35,73,73,12,1,35,74,73,72,76,1,8
63,53,22,63,58,23,88,29,61,60,75,57,1,1
68,66,19,75,68,20,2,21,67,72,56,62,1,9
75,60,14,75,74,11,79,32,74,69,70,78,1,0
82,75,11,83,85,15,61,25,83,82,89,82,1,7
63,55,17,69,58,30,121,23,64,67,62,59,1,12
69,49,29,72,64,8,3,24,68,71,72,62,1,5
60,13,13,60,54,19,137,37,15,18,35,23,1,8
69,47,22,84,64,14,9,19,63,60,81,58,1,8
64,65,22,69,60,26,136,21,49,55,60,48,1,12
72,63,35,79,65,7,50,21,66,72,76,64,1,5
56,17,26,72,47,14,34,16,37,31,55,28,1,8
74,32,14,82,69,16,86,19,62,52,75,61,1,12
58,13,13,58,60,24,69,41,20,20,27,35,0,10
71,42,25,74,63,21,7,26,55,48,75,26,0,1
70,39,33,73,75,23,6,25,72,66,77,63,1,1
68,9,14,68,60,35,140,31,15,10,33,40,1,12
67,32,37,68,61,28,140,27,60,55,68,52,1,11
71,65,35,74,75,16,42,23,72,71,68,65,1,8
59,7,0,59,40,16,0,28,12,7,25,25,1,9
71,66,14,72,62,15,9,26,70,69,73,68,0,8
59,39,13,67,60,14,37,19,61,64,44,61,1,0
61,31,17,61,56,18,112,35,59,63,32,73,1,8
67,64,31,72,73,20,164,21,65,68,83,52,1,6
64,35,25,70,61,29,132,22,62,66,66,62,1,1
65,47,25,65,59,26,88,32,61,57,58,62,1,9
70,44,17,70,72,30,158,31,51,44,47,41,1,11
54,37,13,64,53,15,18,21,55,53,58,54,1,7
64,29,2,67,60,16,118,25,57,50,69,64,1,1
76,20,30,76,68,36,122,29,43,28,68,34,1,12
70,70,8,70,74,20,2,31,66,65,55,65,1,0
60,46,29,64,56,19,56,24,70,67,63,58,1,1
70,59,33,74,64,20,7,23,70,69,73,67,0,11
54,4,22,68,35,21,27,20,17,7,24,28,1,9
62,59,17,71,57,16,118,21,58,64,54,40,0,0
53,59,13,67,51,14,18,19,49,46,52,51,1,8
67,59,31,73,63,17,165,22,71,70,67,67,1,0
72,28,31,77,60,18,45,21,72,58,63,50,1,1
79,59,3,79,72,22,151,30,74,72,83,64,1,0
60,54,13,67,48,18,59,21,59,62,70,40,1,7
63,13,13,63,56,36,59,34,15,16,35,39,1,11
55,20,13,65,50,25,18,20,41,32,56,29,1,10
78,68,8,84,80,19,19,20,87,86,73,72,0,1
64,19,29,74,57,37,138,22,16,18,34,24,1,13
59,13,0,68,47,23,0,22,27,14,21,19,1,10
69,15,31,70,58,30,161,28,56,49,65,44,1,11
69,65,8,69,69,24,161,30,71,67,60,72,0,1
70,70,13,70,61,22,4,27,71,71,72,63,1,6
54,48,26,66,36,16,15,16,56,57,54,52,1,0
67,55,29,75,66,21,1,22,69,68,67,66,1,8
66,57,22,66,71,16,118,30,63,59,70,70,0,0
69,68,8,69,69,30,41,28,73,71,47,72,1,11
64,33,22,71,49,27,127,22,50,32,57,28,1,11
72,69,8,72,72,19,43,26,68,74,73,68,1,8
74,66,23,74,72,12,84,26,74,75,70,70,1,7
62,51,26,62,65,23,59,28,58,45,66,44,1,10
73,70,2,73,68,30,5,34,77,74,54,72,1,11
65,27,17,70,53,21,136,22,59,60,65,51,1,9
71,68,35,75,63,7,43,24,71,72,78,68,0,6
68,60,31,76,65,17,3,21,67,69,67,57,1,8
70,69,2,70,58,14,4,25,70,74,61,59,1,7
56,54,26,69,42,16,34,18,60,66,55,55,0,6
63,38,22,63,56,37,39,32,46,39,60,39,1,1
57,58,26,58,52,16,24,25,58,59,55,55,1,0
65,54,17,72,57,15,139,20,63,47,88,60,1,0
65,29,25,68,66,18,130,22,61,64,73,47,1,0
71,54,8,80,70,21,46,21,76,70,69,68,1,9
71,24,14,71,64,28,4,26,55,30,76,49,0,11
66,50,17,71,59,24,147,24,68,54,83,65,1,9
73,14,14,73,76,31,46,29,20,15,31,35,1,13
61,25,22,68,59,16,74,23,56,59,68,42,1,8
59,33,17,59,50,28,11,31,45,34,56,34,1,10
66,17,13,73,51,34,149,24,37,27,59,17,1,12
57,15,17,66,54,22,31,21,27,21,38,18,1,11
92,94,28,92,93,32,156,29,91,86,89,84,1,9
62,36,35,76,63,13,138,20,62,64,49,59,0,6
73,55,14,76,70,18,79,24,74,71,80,67,1,0
67,20,31,67,62,21,132,31,15,12,52,38,1,9
68,12,29,68,63,31,140,31,22,14,27,21,1,12
58,49,17,66,60,16,52,20,55,57,59,53,0,7
60,57,17,69,51,17,68,19,66,61,69,52,1,9
73,36,14,73,72,19,9,31,67,58,75,70,1,0
53,56,22,70,51,21,18,18,46,41,51,48,1,11
77,69,14,77,74,29,151,25,78,82,74,66,1,12
59,34,17,75,53,15,88,19,63,56,54,59,1,0
64,43,17,64,70,16,0,38,62,57,45,66,1,8
63,33,29,63,48,17,88,24,51,41,67,34,1,9
71,28,14,79,69,22,42,21,69,61,75,49,0,10
64,21,17,74,45,35,138,20,44,39,70,37,0,13
70,47,19,70,61,34,0,36,46,37,34,43,1,10
67,62,37,73,66,14,165,22,68,66,67,70,1,8
62,66,33,84,56,25,136,16,63,60,55,51,1,9
72,61,8,79,67,10,50,20,75,73,80,73,1,6
63,61,22,63,60,10,95,25,62,64,74,58,1,6
65,44,22,65,64,20,127,27,65,66,66,63,1,0
60,21,13,64,61,17,52,24,55,67,51,47,1,6
55,57,13,64,44,28,18,18,54,56,53,49,1,10
74,36,8,76,87,34,83,24,72,37,46,24,1,12
72,74,14,82,74,28,83,21,71,68,75,58,1,13
61,65,22,69,57,11,88,19,63,59,44,46,1,6
72,59,2,72,67,26,42,27,74,75,68,62,1,0
54,34,17,60,46,14,11,21,57,51,61,52,1,0
70,12,14,70,59,29,1,31,22,11,31,50,1,12
48,24,13,69,49,19,137,17,45,43,55,34,1,6
69,46,33,69,55,35,136,32,40,32,67,41,1,11
65,33,22,74,55,23,144,22,60,73,75,44,0,1
71,66,19,79,69,20,46,21,72,73,68,72,1,0
62,64,25,65,50,21,98,22,58,54,64,33,1,12
61,57,22,64,53,30,88,24,62,59,64,57,1,1
59,52,22,63,58,13,56,24,54,52,60,37,1,0
73,70,19,73,69,21,101,27,74,79,72,71,0,7
63,31,25,71,48,14,115,20,53,42,64,54,1,9
48,22,17,62,43,20,137,18,31,20,56,31,1,9
70,20,2,82,66,14,8,18,68,66,73,63,0,1
58,42,13,59,47,20,31,24,61,67,44,51,0,8
61,69,25,61,62,25,21,32,62,32,65,53,1,0
75,55,14,75,74,18,104,25,73,73,81,69,0,6
75,23,14,75,65,30,50,30,42,38,61,41,1,13
53,32,17,56,56,28,145,25,57,41,76,37,1,13
62,19,22,72,64,26,111,20,41,17,34,24,1,9
59,12,17,63,55,15,34,25,15,9,39,37,1,0
69,49,31,69,71,14,150,28,63,57,78,56,1,8
63,46,25,63,71,23,39,32,66,58,70,72,1,8
67,27,8,72,57,22,155,23,65,36,67,38,0,0
61,22,17,69,65,26,88,22,45,36,59,30,1,1
84,45,23,88,82,31,92,22,71,55,73,52,0,11
62,56,17,70,50,18,111,20,56,67,75,57,1,8
73,19,29,73,70,23,9,34,15,11,31,22,1,14
82,74,30,86,84,21,72,24,90,88,60,82,1,8
53,34,26,53,56,24,137,27,54,49,61,45,1,0
68,24,33,68,58,30,98,33,50,38,59,47,1,13
69,63,33,76,49,16,4,20,74,79,61,56,1,1
62,21,22,62,63,32,59,28,34,32,47,32,1,11
67,66,33,74,53,9,41,22,70,72,74,61,1,8
77,20,2,77,72,30,79,36,22,17,25,37,1,10
56,12,13,56,47,27,162,29,18,12,29,39,1,12
62,68,13,72,45,7,98,18,67,64,69,55,1,5
69,47,31,70,69,25,165,25,64,65,71,44,0,9
61,38,17,71,59,20,98,21,68,63,75,63,1,0
59,59,17,66,52,18,62,20,47,61,58,55,1,10
59,39,13,63,46,11,56,23,66,62,63,62,1,3
78,79,2,78,77,23,123,33,78,79,66,74,1,10
63,60,17,69,54,18,111,22,53,61,72,51,0,11
66,39,17,75,55,21,155,22,64,59,71,50,1,0
62,56,22,68,49,14,93,19,69,69,48,53,0,8
70,26,19,82,65,23,9,19,65,65,67,39,1,11
67,47,22,72,65,19,155,23,69,66,84,58,1,8
65,66,2,77,58,25,164,20,67,65,68,62,1,9
67,11,8,67,68,32,115,35,26,11,44,21,1,14
63,67,22,78,52,25,144,19,66,69,59,48,0,1
63,15,0,63,59,18,0,38,19,14,32,18,1,1
64,26,17,71,53,30,127,21,51,31,62,34,1,14
82,72,27,82,78,14,54,28,86,87,78,79,1,4
58,27,17,61,54,31,34,24,58,54,65,59,1,11
60,58,17,70,53,15,88,21,62,63,76,53,0,0
62,42,13,74,58,16,115,18,64,59,48,63,1,0
70,33,31,70,60,34,164,30,51,34,43,36,1,11
73,75,14,74,74,14,82,26,75,76,72,63,1,8
74,12,8,74,78,32,43,34,13,10,28,34,1,12
54,58,13,66,55,16,18,19,48,47,51,49,1,0
69,25,17,69,63,28,136,32,48,39,52,35,1,11
51,18,26,70,46,18,145,18,50,29,69,44,1,8
74,11,2,74,65,14,78,35,18,14,34,21,1,9
56,20,26,72,57,21,37,18,37,33,59,26,1,10
58,17,26,68,61,32,39,20,22,13,43,19,1,12
60,33,13,60,59,21,28,37,65,55,80,42,1,8
67,65,8,67,71,19,155,24,61,72,57,48,1,8
68,66,29,74,57,21,2,22,64,70,75,61,1,0
66,12,17,72,66,24,147,21,20,19,25,36,1,1
68,66,33,76,67,26,3,20,69,71,72,59,1,10
64,46,22,64,65,19,74,31,65,59,81,48,1,6
77,64,19,84,74,21,13,21,81,79,76,74,1,0
79,67,27,84,75,16,20,24,83,80,78,80,1,9
74,48,19,74,71,26,9,32,73,67,73,63,0,1
74,70,2,74,70,22,50,31,74,73,61,79,1,8
59,34,17,71,44,39,68,20,31,28,62,33,1,15
62,58,25,62,43,19,74,28,59,64,73,49,0,1
72,72,2,72,72,25,7,32,70,70,74,73,1,0
69,29,25,70,62,23,165,26,57,56,58,30,0,11
55,57,13,68,50,21,27,18,41,44,43,41,1,8
68,51,8,68,65,28,130,31,60,47,64,34,1,10
64,18,31,64,59,21,111,24,37,20,68,26,1,0
66,54,22,66,64,18,139,26,68,69,60,68,1,0
57,6,13,64,55,21,24,22,19,7,28,15,1,1
77,34,27,77,73,43,134,29,54,30,65,46,1,14
63,63,25,70,59,10,121,20,60,63,60,49,1,6
75,10,8,75,75,28,79,32,25,12,32,58,0,11
60,57,22,62,48,7,62,24,58,61,57,49,1,8
82,19,23,82,76,33,23,33,23,11,35,58,1,9
