Overall,Finishing,Wage,Potential,Reactions,Weight,Value,Age,BallControl,Dribbling,Stamina,Vision,Preferred Foot,Height
70,16,€3K,70,67,176lbs,€1.1M,31,16,11,22,39,Right,6'3
72,13,€10K,72,69,187lbs,€1.6M,32,23,12,29,52,Left,6'4
72,12,€6K,72,70,172lbs,€1.5M,33,22,11,18,52,Right,6'0
66,20,€3K,70,56,174lbs,€675K,25,25,21,36,20,Right,6'2
77,11,€6K,77,76,196lbs,€6M,29,19,19,25,55,Right,6'2
55,17,€2K,62,44,172lbs,€110K,23,18,18,35,41,Left,6'0
61,13,€2K,61,63,185lbs,€150K,34,23,17,36,17,Right,6'2
67,16,€2K,67,53,165lbs,€550K,32,19,19,36,28,Right,6'1
65,16,€4K,65,71,183lbs,€375K,33,16,18,31,31,Left,6'1
67,12,€2K,67,63,172lbs,€600K,30,22,11,26,38,Right,6'2
64,19,€1K,64,69,183lbs,€190K,36,24,16,41,43,Right,6'2
69,14,€7K,69,56,187lbs,€650K,34,16,20,37,27,Right,6'1
70,5,€5K,77,68,168lbs,€1.6M,23,28,10,38,33,Left,6'4
58,12,€3K,72,60,183lbs,€275K,20,20,14,38,32,Right,6'2
65,14,€2K,65,62,174lbs,€450K,29,21,15,40,20,Right,6'0
72,12,€3K,82,59,172lbs,€3M,22,21,13,43,42,Right,6'0
72,9,€5K,72,69,179lbs,€1.6M,32,25,14,34,52,Right,6'1
49,20,€500,67,47,168lbs,€60K,18,24,21,54,28,Left,6'1
67,11,€10K,67,65,187lbs,€650K,24,18,14,62,38,Left,6'3
64,18,€4K,71,62,192lbs,€525K,22,22,15,26,25,Right,6'1
55,15,€2K,65,52,159lbs,€120K,21,27,18,30,36,Right,6'2
64,13,€7K,75,49,143lbs,€650K,20,35,17,33,29,Right,6'0
70,18,€7K,70,57,157lbs,€875K,34,17,13,31,38,Right,5'11
69,11,€20K,69,65,192lbs,€875K,29,19,13,30,43,Right,6'6
65,16,€4K,65,64,187lbs,€425K,31,21,12,44,33,Right,6'3
72,11,€6K,72,70,183lbs,€1.5M,33,33,11,29,43,Right,6'3
68,19,€0,70,66,179lbs,€0,27,23,19,20,33,Right,6'1
67,11,€6K,73,67,174lbs,€850K,24,17,15,31,24,Right,6'3
61,19,€1K,64,51,176lbs,€240K,25,23,20,44,20,Right,6'1
72,19,€15K,74,69,176lbs,€2.1M,26,24,18,26,31,Right,6'1
61,18,€2K,67,57,168lbs,€275K,23,16,21,28,19,Right,6'3
71,17,€3K,78,50,170lbs,€2M,22,19,17,17,35,Right,6'1
69,14,€9K,69,67,198lbs,€825K,30,14,13,36,50,Right,6'6
64,19,€5K,67,59,176lbs,€450K,26,19,20,25,39,Right,6'1
66,12,€2K,66,71,170lbs,€190K,37,14,10,39,48,Right,6'0
63,17,€2K,68,65,212lbs,€375K,24,21,15,46,34,Right,6'4
67,15,€5K,76,63,176lbs,€975K,21,5,15,35,34,Right,6'1
60,17,€4K,67,60,187lbs,€230K,22,24,21,26,25,Right,6'2
56,12,€1K,65,52,168lbs,€120K,19,24,15,28,12,Right,6'2
65,19,€2K,65,63,183lbs,€160K,37,19,11,30,34,Right,6'0
65,11,€6K,65,54,172lbs,€425K,30,21,11,38,32,Right,6'2
60,17,€1K,69,58,176lbs,€220K,19,24,17,43,18,Right,6'0
70,12,€10K,71,69,205lbs,€1.2M,27,23,12,39,32,Right,6'4
64,18,€4K,64,59,165lbs,€375K,28,20,11,35,45,Right,6'1
69,12,€4K,69,72,192lbs,€825K,30,14,20,28,47,Right,6'2
57,22,€1K,61,63,150lbs,€130K,24,12,8,42,24,Right,5'7
67,13,€40K,75,67,179lbs,€925K,22,14,16,38,30,Right,6'3
62,19,€5K,70,56,176lbs,€350K,20,16,18,34,35,Right,6'4
63,16,€0,65,61,190lbs,€0,26,16,16,36,30,Right,6'4
67,17,€6K,71,55,185lbs,€800K,24,20,20,39,13,Right,6'2
63,13,€1K,63,56,198lbs,€220K,34,15,16,35,39,Right,6'2
64,17,€4K,64,56,176lbs,€375K,28,18,16,43,18,Right,6'0
76,10,€20K,76,74,181lbs,€900K,39,22,12,23,35,Right,6'3
69,12,€20K,72,74,183lbs,€1M,26,25,15,27,46,Right,6'3
74,13,€30K,74,72,179lbs,€2.5M,32,20,11,30,34,Right,6'1
56,20,€500,57,46,187lbs,€90K,28,24,23,46,19,Right,6'3
68,15,€4K,69,66,170lbs,€825K,26,23,11,39,14,Right,6'1
63,13,€2K,70,68,174lbs,€400K,23,23,18,23,37,Right,6'1
67,10,€6K,67,62,194lbs,€625K,29,14,11,40,32,Right,6'3
68,15,€4K,70,64,198lbs,€875K,25,20,16,37,40,Right,6'5
62,15,€3K,68,61,159lbs,€325K,20,22,19,45,16,Right,6'2
66,15,€9K,66,58,196lbs,€475K,32,22,14,41,25,Right,6'2
67,17,€2K,77,59,185lbs,€1M,22,18,16,23,42,Right,6'4
69,15,€10K,69,68,190lbs,€800K,31,23,15,39,17,Left,6'3
73,10,€0,76,59,183lbs,€0,25,21,13,20,47,Right,6'2
66,10,€8K,66,64,201lbs,€550K,28,20,10,38,34,Left,6'1
61,10,€1K,67,57,179lbs,€275K,24,30,15,37,28,Right,6'1
69,15,€20K,76,62,154lbs,€1.2M,21,24,13,30,31,Right,6'0
71,12,€8K,71,68,185lbs,€1.3M,31,22,18,26,36,Right,6'1
70,18,€6K,70,65,172lbs,€775K,35,21,11,35,29,Right,6'0
71,15,€20K,71,74,190lbs,€500K,37,24,14,30,11,Right,6'3
61,15,€4K,61,61,176lbs,€100K,36,22,13,33,37,Right,6'0
61,20,€2K,61,52,187lbs,€190K,26,14,19,30,28,Right,6'2
72,20,€9K,78,71,183lbs,€2.5M,22,24,18,27,50,Right,6'3
62,13,€2K,74,53,154lbs,€450K,21,24,19,28,14,Right,6'0
66,11,€5K,66,80,194lbs,€475K,32,22,18,28,52,Right,6'0
61,17,€2K,63,54,207lbs,€230K,26,17,15,39,13,Right,6'2
69,8,€10K,72,63,161lbs,€1M,27,29,10,30,47,Right,6'0
59,12,€3K,64,54,165lbs,€180K,24,22,14,59,13,Right,5'11
62,17,€3K,69,59,152lbs,€350K,22,23,13,45,17,Right,5'11
67,14,€5K,67,61,236lbs,€625K,29,9,11,45,41,Right,6'3
61,13,€2K,67,58,183lbs,€275K,24,22,18,38,39,Right,6'2
60,15,€500,70,66,163lbs,€275K,21,18,20,34,45,Right,6'0
65,11,€3K,65,69,198lbs,€350K,34,18,14,22,23,Right,6'4
70,17,€7K,70,62,198lbs,€1.1M,30,25,15,30,36,Right,6'6
64,14,€3K,75,58,172lbs,€650K,21,17,15,27,40,Left,6'2
67,14,€15K,73,52,168lbs,€850K,24,24,13,32,39,Right,6'4
68,18,€3K,68,58,187lbs,€750K,28,22,12,32,47,Right,6'3
71,10,€7K,71,61,194lbs,€1.2M,32,24,11,27,38,Right,6'3
62,12,€2K,75,62,172lbs,€475K,20,19,13,50,38,Right,6'1
74,12,€15K,78,72,183lbs,€3.8M,24,22,15,31,34,Right,6'2
79,11,€20K,84,73,172lbs,€11.5M,25,23,11,34,41,Left,6'1
63,18,€500,67,60,181lbs,€350K,25,30,20,40,15,Right,6'0
71,12,€15K,71,61,187lbs,€1.4M,29,14,12,36,49,Right,6'5
61,12,€2K,71,58,172lbs,€325K,22,34,24,29,51,Right,6'0
70,11,€8K,73,68,163lbs,€1.4M,25,26,13,30,35,Right,6'3
64,11,€2K,64,56,187lbs,€275K,34,11,5,33,35,Right,6'4
65,17,€6K,67,69,187lbs,€525K,26,22,15,38,31,Right,6'6
73,19,€5K,73,70,170lbs,€1.9M,34,15,11,31,22,Right,6'5
67,9,€7K,69,72,179lbs,€750K,24,21,8,39,66,Left,6'4
69,13,€4K,74,63,194lbs,€1.1M,25,23,11,24,58,Right,6'2
72,11,€6K,73,67,187lbs,€2M,26,19,12,32,26,Right,6'6
61,11,€1K,61,61,194lbs,€150K,34,22,34,25,51,Left,6'2
64,10,€3K,72,68,181lbs,€550K,23,22,23,35,34,Left,6'1
61,12,€1K,65,56,205lbs,€240K,25,22,15,32,31,Right,6'3
62,18,€2K,66,60,185lbs,€325K,24,20,14,32,47,Right,6'2
68,17,€7K,82,60,181lbs,€1.7M,20,19,20,25,41,Right,6'2
69,11,€500,69,60,185lbs,€925K,24,15,16,38,46,Right,6'1
62,15,€2K,80,56,176lbs,€500K,18,22,16,42,20,Right,5'11
67,13,€10K,67,63,192lbs,€475K,34,13,13,34,31,Right,6'2
62,13,€2K,72,49,174lbs,€400K,20,27,20,38,39,Right,6'0
71,10,€10K,77,67,172lbs,€1.9M,22,15,15,31,58,Right,6'2
70,12,€4K,72,61,190lbs,€1.3M,25,18,20,37,52,Right,6'3
64,16,€2K,74,50,172lbs,€625K,21,18,20,27,49,Right,6'1
67,20,€6K,67,66,183lbs,€600K,30,13,10,32,25,Right,6'0
52,12,€500,52,56,192lbs,€8K,39,23,22,31,33,Right,6'1
72,17,€3K,72,63,187lbs,€1.7M,30,24,11,38,37,Left,6'4
74,12,€40K,74,61,198lbs,€2.9M,29,12,8,29,58,Right,6'6
63,11,€500,63,56,176lbs,€190K,35,22,11,33,53,Right,6'0
59,13,€2K,64,50,174lbs,€180K,24,23,20,34,20,Right,6'4
69,14,€7K,79,71,174lbs,€1.4M,20,18,13,33,28,Right,6'1
75,11,€15K,75,68,190lbs,€2.9M,33,23,11,28,43,Left,6'3
59,13,€500,65,56,165lbs,€190K,23,23,17,39,28,Right,6'0
72,11,€20K,72,67,198lbs,€1.8M,28,18,11,33,38,Right,6'4
68,16,€15K,68,71,183lbs,€725K,29,15,19,35,14,Right,6'2
65,11,€2K,65,57,179lbs,€300K,35,11,21,33,33,Right,6'1
66,20,€3K,66,56,176lbs,€450K,33,23,13,25,37,Right,6'2
64,11,€9K,70,65,174lbs,€500K,24,26,12,40,30,Right,6'2
62,12,€3K,66,56,190lbs,€325K,24,15,20,26,62,Right,6'1
67,14,€5K,82,63,185lbs,€1.3M,19,16,12,45,14,Right,6'2
65,16,€3K,70,59,183lbs,€600K,24,16,12,24,23,Right,6'3
68,11,€9K,74,62,179lbs,€1M,23,31,22,43,40,Right,6'2
67,11,€4K,67,58,203lbs,€475K,34,22,13,30,47,Right,6'2
68,13,€15K,70,62,168lbs,€850K,26,23,14,25,67,Right,6'4
67,12,€15K,71,60,181lbs,€775K,25,19,13,36,66,Left,6'0
72,18,€15K,82,66,172lbs,€3M,21,15,14,23,49,Right,6'1
65,12,€3K,65,68,179lbs,€350K,34,14,15,36,29,Right,6'1
53,15,€1K,61,46,174lbs,€80K,21,18,19,45,44,Right,6'3
71,8,€8K,71,61,201lbs,€1.2M,32,21,9,31,63,Right,6'5
66,15,€3K,66,68,192lbs,€500K,31,23,14,28,25,Right,6'2
64,15,€3K,64,64,190lbs,€190K,36,16,20,35,35,Right,6'2
61,12,€2K,61,62,183lbs,€190K,27,21,14,26,51,Right,6'3
70,11,€20K,70,65,179lbs,€875K,34,21,12,27,33,Right,6'1
68,12,€9K,70,64,187lbs,€850K,26,18,13,25,35,Right,6'3
65,17,€2K,73,61,165lbs,€675K,22,22,18,20,20,Right,6'0
67,13,€10K,67,66,183lbs,€525K,33,12,11,24,50,Right,6'1
69,12,€5K,71,68,187lbs,€1M,26,20,15,30,37,Right,6'2
63,13,€2K,64,62,170lbs,€325K,26,13,19,33,35,Right,6'2
68,11,€20K,73,59,185lbs,€950K,25,16,13,32,33,Right,6'2
68,14,€15K,68,57,194lbs,€700K,30,23,13,32,29,Right,6'1
72,9,€10K,78,67,194lbs,€2.5M,22,25,13,30,37,Right,6'6
73,12,€20K,73,67,198lbs,€2.1M,33,18,13,35,35,Right,6'4
69,15,€7K,74,58,190lbs,€1.2M,23,20,16,28,46,Left,6'2
65,15,€4K,75,60,183lbs,€750K,20,21,12,31,15,Right,6'2
69,14,€8K,74,66,176lbs,€1.1M,25,20,16,42,45,Right,6'4
66,9,€3K,66,60,192lbs,€475K,32,26,14,27,51,Right,6'2
73,7,€30K,73,75,212lbs,€2.5M,29,24,11,36,33,Right,6'4
73,11,€5K,73,71,187lbs,€1.7M,35,25,12,20,45,Right,6'2
64,11,€2K,64,66,170lbs,€375K,29,22,11,39,33,Right,6'4
67,11,€10K,67,52,196lbs,€625K,28,19,20,41,20,Right,6'4
68,9,€4K,71,60,185lbs,€875K,26,17,13,26,45,Right,6'2
71,19,€4K,71,64,179lbs,€275K,38,20,14,19,39,Right,6'1
54,14,€500,58,48,176lbs,€80K,23,21,14,28,43,Right,6'3
62,18,€6K,67,57,198lbs,€325K,24,20,16,43,42,Right,6'5
68,10,€7K,69,65,172lbs,€825K,26,22,11,18,32,Right,6'0
57,8,€4K,67,54,152lbs,€170K,20,21,21,39,23,Right,6'0
73,12,€6K,75,68,168lbs,€2.9M,25,20,12,16,35,Right,6'2
68,11,€7K,71,64,179lbs,€900K,25,19,12,27,38,Right,6'2
66,19,€2K,67,65,220lbs,€600K,26,19,13,31,51,Right,6'6
65,10,€2K,65,48,172lbs,€230K,36,24,12,28,39,Right,6'0
69,12,€9K,70,65,181lbs,€1M,28,22,13,45,35,Right,6'2
71,13,€30K,71,60,170lbs,€1.3M,27,24,15,17,32,Right,6'0
77,10,€15K,77,70,172lbs,€3.1M,36,21,12,26,31,Right,6'1
67,13,€10K,76,60,176lbs,€975K,21,22,17,36,29,Right,6'2
65,13,€4K,69,64,183lbs,€550K,26,34,14,36,31,Right,6'3
65,13,€3K,67,65,203lbs,€525K,25,25,14,42,24,Right,6'4
67,12,€5K,70,67,201lbs,€750K,25,19,13,38,23,Right,6'5
69,15,€10K,70,66,183lbs,€975K,29,18,15,45,35,Right,6'2
61,17,€4K,75,55,201lbs,€450K,20,23,15,36,14,Right,6'4
73,10,€4K,75,67,185lbs,€2.9M,26,21,13,20,23,Right,6'4
68,19,€7K,68,64,201lbs,€750K,28,20,15,32,37,Right,6'2
65,15,€1K,69,59,179lbs,€550K,26,19,13,31,14,Right,6'2
57,11,€1K,67,59,176lbs,€170K,20,20,17,41,36,Right,5'10
59,20,€2K,59,59,198lbs,€130K,29,25,14,35,22,Left,6'2
64,11,€5K,64,60,205lbs,€300K,33,15,20,30,24,Right,6'3
68,11,€3K,68,69,194lbs,€625K,33,15,12,31,52,Left,6'2
63,20,€2K,64,55,181lbs,€350K,24,23,11,26,16,Left,6'1
56,12,€1K,62,56,185lbs,€120K,23,15,16,36,49,Right,6'1
68,12,€500,77,61,170lbs,€1.2M,22,23,13,39,26,Right,6'3
68,16,€2K,68,68,190lbs,€375K,36,20,11,25,41,Right,6'4
66,16,€7K,71,61,181lbs,€725K,24,17,13,31,21,Right,6'0
67,14,€10K,73,56,170lbs,€850K,23,23,21,28,32,Right,6'1
66,15,€4K,70,62,168lbs,€675K,25,17,19,35,46,Right,5'10
60,12,€5K,60,58,174lbs,€160K,29,17,19,34,60,Left,6'1
61,14,€500,70,59,212lbs,€300K,22,25,12,38,16,Right,6'4
62,20,€1K,69,56,194lbs,€350K,21,22,12,32,35,Right,6'2
63,12,€2K,68,53,170lbs,€375K,23,18,14,45,14,Right,6'1
62,17,€2K,72,60,185lbs,€400K,20,19,12,29,52,Right,6'3
64,19,€3K,64,54,190lbs,€350K,31,20,21,30,28,Right,6'6
66,20,€4K,74,62,170lbs,€800K,23,17,20,24,20,Right,6'3
65,19,€2K,72,60,176lbs,€650K,22,25,13,23,28,Right,6'3
73,13,€1K,73,66,194lbs,€2.5M,29,23,17,36,36,Right,6'4
64,12,€2K,70,67,179lbs,€500K,24,19,18,30,32,Right,6'2
64,12,€2K,71,59,172lbs,€525K,23,14,18,23,45,Right,6'0
58,13,€500,71,60,183lbs,€230K,20,21,14,56,18,Right,6'2
56,7,€500,63,61,150lbs,€120K,21,20,21,45,35,Right,5'7
68,16,€5K,69,67,183lbs,€850K,28,13,14,38,35,Left,6'3
62,21,€3K,68,55,203lbs,€325K,22,23,14,35,19,Right,6'5
70,9,€10K,71,69,176lbs,€1.2M,27,27,18,33,39,Right,6'2
65,20,€2K,79,63,165lbs,€1.1M,20,19,19,32,47,Left,6'5
54,16,€500,70,52,187lbs,€130K,18,42,27,33,36,Right,6'5
70,9,€15K,70,64,205lbs,€1.1M,30,22,7,23,39,Right,6'5
55,20,€500,67,52,174lbs,€120K,18,32,24,20,49,Right,5'11
69,11,€5K,69,64,196lbs,€600K,35,29,14,32,29,Right,6'4
61,12,€1K,68,56,174lbs,€275K,23,14,16,37,36,Right,6'3
61,12,€2K,64,55,168lbs,€240K,25,23,11,37,38,Left,6'1
65,17,€3K,65,68,174lbs,€425K,31,23,15,38,36,Right,6'0
64,14,€3K,65,61,192lbs,€425K,28,19,12,31,19,Right,6'2
62,18,€2K,62,55,194lbs,€240K,28,19,19,33,15,Right,6'2
68,16,€4K,72,62,201lbs,€925K,26,17,10,28,40,Right,6'3
59,14,€3K,79,50,170lbs,€275K,18,26,28,35,41,Right,6'2
48,18,€1K,62,42,159lbs,€60K,17,34,26,58,26,Left,6'6
60,9,€2K,60,45,187lbs,€150K,30,18,15,55,36,Right,6'3
60,19,€2K,71,55,176lbs,€275K,21,23,13,25,40,Right,6'3
67,13,€3K,67,69,176lbs,€550K,32,20,14,35,28,Right,6'1
67,14,€6K,67,68,161lbs,€325K,36,12,13,34,33,Right,6'2
64,12,€6K,73,66,181lbs,€575K,22,24,18,36,24,Right,6'4
65,13,€4K,65,62,168lbs,€450K,29,33,12,30,35,Right,6'0
67,12,€15K,71,66,179lbs,€775K,26,18,15,37,22,Right,6'0
66,10,€0,66,46,181lbs,€0,30,19,20,30,23,Right,6'0
63,14,€2K,63,55,187lbs,€300K,28,26,14,36,47,Right,6'0
65,14,€9K,65,63,185lbs,€425K,27,21,13,35,15,Right,6'1
68,12,€6K,70,63,190lbs,€825K,27,18,11,28,40,Right,6'2
72,13,€20K,72,68,192lbs,€650K,37,14,12,33,34,Right,6'1
66,10,€7K,66,66,183lbs,€350K,35,21,12,34,31,Right,6'2
70,13,€8K,70,75,176lbs,€1.1M,29,22,11,32,45,Right,6'4
77,12,€60K,77,77,185lbs,€5.5M,27,22,13,29,29,Right,6'4
78,13,€30K,79,73,203lbs,€8M,27,17,12,39,42,Left,6'4
69,14,€500,71,52,165lbs,€1M,26,22,20,26,43,Right,6'3
76,14,€15K,76,76,198lbs,€2.3M,36,22,15,28,23,Right,6'4
65,19,€2K,67,65,185lbs,€525K,26,19,13,38,28,Right,6'0
67,8,€7K,67,66,192lbs,€550K,32,16,10,31,22,Right,6'4
70,12,€6K,70,67,172lbs,€950K,33,27,17,30,11,Right,6'2
62,13,€2K,66,60,190lbs,€300K,25,23,13,37,26,Right,6'2
65,11,€8K,71,57,176lbs,€625K,23,19,11,39,42,Left,6'0
64,7,€4K,64,58,187lbs,€300K,33,17,15,33,38,Right,6'0
63,21,€5K,73,55,187lbs,€475K,22,20,15,30,22,Left,6'6
67,14,€10K,71,55,183lbs,€775K,25,17,14,25,27,Right,6'0
66,15,€2K,66,66,185lbs,€550K,28,24,16,34,34,Right,6'2
62,14,€3K,62,58,165lbs,€240K,28,17,11,40,38,Right,6'0
65,19,€8K,73,59,168lbs,€675K,23,20,14,45,23,Right,6'2
72,12,€4K,78,65,174lbs,€2.5M,24,18,14,27,16,Right,5'11
65,10,€8K,66,60,198lbs,€500K,25,23,15,26,28,Right,6'3
60,14,€4K,65,62,181lbs,€220K,24,22,18,31,60,Right,6'0
65,18,€1K,66,59,168lbs,€500K,29,14,19,21,50,Left,6'0
63,13,€2K,71,53,163lbs,€425K,22,24,13,32,45,Right,6'2
65,13,€5K,65,62,172lbs,€450K,29,17,15,31,49,Right,6'3
67,16,€15K,77,51,183lbs,€925K,19,18,19,25,30,Right,6'3
69,13,€5K,72,67,201lbs,€1.1M,25,18,17,31,10,Right,6'3
66,14,€2K,70,62,201lbs,€700K,24,14,18,32,30,Right,6'3
67,16,€2K,67,58,179lbs,€575K,31,21,20,23,31,Right,6'0
65,12,€2K,65,64,172lbs,€350K,34,21,14,44,17,Right,5'11
61,14,€2K,66,58,179lbs,€250K,22,20,10,40,30,Right,6'0
71,10,€10K,76,68,192lbs,€1.9M,23,22,11,21,32,Right,6'1
64,11,€3K,73,60,161lbs,€575K,21,18,12,40,35,Right,6'2
66,11,€4K,77,71,187lbs,€950K,20,20,18,24,29,Right,6'5
62,13,€2K,69,60,183lbs,€350K,23,17,21,38,28,Right,6'3
71,14,€4K,76,65,187lbs,€1.9M,24,20,15,41,23,Right,6'0
60,11,€500,60,50,190lbs,€120K,34,19,15,35,54,Right,6'2
61,12,€1K,66,57,170lbs,€250K,21,23,20,22,19,Right,5'11
57,14,€500,66,57,187lbs,€160K,20,22,15,58,17,Right,6'4
65,9,€3K,66,65,183lbs,€525K,23,20,13,23,46,Left,6'2
67,19,€2K,78,54,198lbs,€1.1M,20,21,17,26,36,Right,6'4
56,17,€500,60,54,187lbs,€110K,24,22,12,33,50,Right,6'2
57,20,€1K,64,55,154lbs,€130K,19,23,11,44,33,Right,5'11
62,12,€1K,64,62,172lbs,€275K,27,16,16,39,21,Right,6'2
63,14,€3K,67,67,183lbs,€350K,25,20,14,50,45,Right,6'0
66,13,€1K,78,68,190lbs,€1M,21,24,14,32,25,Right,6'5
73,9,€10K,78,68,170lbs,€3.3M,23,12,13,32,39,Right,6'3
67,19,€8K,76,52,176lbs,€975K,20,18,17,19,35,Right,6'0
54,19,€1K,57,51,183lbs,€80K,24,26,20,37,31,Right,6'2
65,12,€1K,69,58,176lbs,€575K,24,22,15,33,31,Right,5'11
61,13,€3K,61,59,172lbs,€190K,27,19,14,43,50,Right,5'11
65,13,€500,71,61,174lbs,€625K,22,22,9,42,28,Right,6'0
66,17,€8K,71,55,185lbs,€725K,22,20,14,33,27,Right,6'2
75,11,€30K,75,70,176lbs,€2.7M,34,23,13,41,45,Left,6'2
66,9,€3K,66,65,185lbs,€450K,33,20,16,30,20,Right,6'3
63,14,€3K,63,65,172lbs,€275K,30,20,14,22,52,Right,6'2
62,13,€2K,62,54,194lbs,€240K,29,19,17,43,37,Right,6'3
63,10,€2K,66,55,198lbs,€350K,24,25,14,35,36,Right,6'5
60,17,€2K,67,51,176lbs,€230K,21,25,17,32,22,Right,6'1
70,8,€9K,70,66,170lbs,€1M,32,17,9,33,62,Right,6'0
58,19,€2K,66,52,185lbs,€170K,23,23,19,29,15,Right,6'0
65,11,€4K,66,60,196lbs,€500K,26,18,16,33,39,Right,6'2
69,14,€15K,69,65,192lbs,€775K,32,24,11,28,32,Left,6'4
70,12,€3K,70,63,185lbs,€950K,33,25,11,26,34,Right,6'4
63,11,€2K,64,55,203lbs,€300K,27,15,21,31,44,Right,6'4
67,11,€7K,70,67,183lbs,€750K,25,19,14,35,48,Right,6'3
58,16,€1K,59,51,181lbs,€130K,25,24,13,33,48,Right,5'11
63,11,€1K,66,58,179lbs,€350K,26,16,14,41,11,Right,6'2
76,10,€15K,77,72,172lbs,€4.9M,27,23,14,22,42,Right,6'2
68,20,€3K,78,62,179lbs,€1.2M,21,19,11,28,36,Right,6'4
65,9,€3K,65,67,181lbs,€425K,27,13,9,34,60,Right,6'1
64,13,€2K,69,64,187lbs,€500K,23,22,19,30,37,Right,6'2
65,12,€5K,65,58,198lbs,€425K,31,21,11,33,29,Right,6'3
74,11,€40K,74,60,198lbs,€2.5M,32,28,8,30,30,Right,6'4
62,19,€2K,68,56,174lbs,€325K,23,24,13,38,35,Right,6'1
75,12,€20K,76,72,194lbs,€3.8M,27,19,15,25,49,Right,6'5
61,21,€1K,71,57,161lbs,€325K,20,20,21,34,18,Right,6'1
60,12,€2K,72,57,192lbs,€300K,20,14,14,33,25,Right,6'5
77,11,€30K,77,76,192lbs,€4M,35,19,12,28,32,Left,6'3
64,13,€2K,64,61,198lbs,€375K,29,18,16,42,33,Right,6'4
60,20,€1K,65,57,170lbs,€220K,22,17,19,43,19,Right,6'0
67,14,€4K,70,71,205lbs,€775K,24,27,12,30,39,Right,6'4
62,19,€3K,74,60,183lbs,€450K,20,12,15,25,26,Right,6'2
71,11,€5K,71,68,203lbs,€1.3M,31,24,11,36,44,Right,6'4
75,12,€0,81,65,209lbs,€0,23,24,17,28,39,Right,6'6
60,15,€1K,67,61,176lbs,€230K,20,29,9,41,54,Right,6'2
70,12,€9K,71,66,198lbs,€1.3M,28,30,14,18,42,Right,6'4
65,18,€2K,68,59,183lbs,€550K,25,16,21,42,13,Right,6'4
67,13,€4K,74,60,205lbs,€875K,22,18,20,25,46,Right,6'5
61,15,€500,71,47,183lbs,€325K,21,17,13,45,56,Right,6'3
59,14,€500,63,56,165lbs,€170K,23,25,21,56,12,Right,6'2
64,20,€1K,70,61,168lbs,€500K,22,17,11,33,21,Left,6'0
69,12,€10K,69,66,179lbs,€775K,32,20,14,26,28,Right,6'0
55,11,€500,67,45,170lbs,€120K,18,34,41,24,39,Right,6'4
61,18,€2K,77,62,187lbs,€425K,19,20,18,39,22,Right,6'4
59,18,€2K,73,57,183lbs,€300K,19,25,15,41,20,Right,6'2
63,13,€1K,72,59,179lbs,€450K,20,22,16,36,35,Right,6'2
69,17,€9K,78,51,150lbs,€1.4M,22,22,14,21,17,Right,5'11
65,14,€2K,65,56,163lbs,€160K,37,23,15,32,19,Right,6'0
64,20,€0,64,65,172lbs,€0,29,13,14,32,27,Right,6'1
70,13,€15K,70,64,198lbs,€1.1M,31,15,11,33,41,Right,6'4
64,17,€2K,68,54,179lbs,€475K,25,18,16,32,17,Right,6'3
70,12,€8K,70,65,183lbs,€1.1M,26,23,11,21,59,Right,6'2
67,15,€5K,70,56,185lbs,€750K,25,24,12,36,13,Left,6'3
62,13,€3K,67,61,183lbs,€325K,23,11,15,37,36,Right,6'1
69,11,€10K,69,67,165lbs,€800K,31,22,12,19,14,Right,6'0
62,17,€2K,68,53,187lbs,€325K,24,21,18,38,32,Right,6'3
69,11,€4K,70,64,194lbs,€975K,29,15,13,30,13,Right,6'3
71,13,€20K,74,62,198lbs,€1.7M,25,20,19,39,32,Left,6'5
64,16,€2K,64,62,161lbs,€375K,28,18,11,45,60,Right,6'0
64,11,€5K,66,59,179lbs,€425K,25,30,23,31,12,Right,6'3
60,17,€500,64,58,198lbs,€210K,24,16,15,42,27,Right,6'1
57,17,€500,57,48,192lbs,€100K,29,23,18,29,43,Right,6'2
58,14,€500,67,50,198lbs,€180K,21,24,19,36,34,Right,6'5
74,14,€0,74,67,192lbs,€0,43,25,17,34,16,Right,6'2
63,17,€2K,66,48,174lbs,€350K,23,19,18,45,11,Left,6'3
60,17,€1K,60,55,196lbs,€30K,38,23,17,29,35,Right,6'4
63,18,€3K,69,58,205lbs,€400K,23,16,17,24,41,Left,5'11
69,14,€5K,69,68,192lbs,€825K,30,20,12,29,33,Left,6'1
66,15,€4K,66,66,187lbs,€500K,31,22,14,31,12,Right,6'2
57,15,€1K,57,51,181lbs,€100K,29,13,12,25,10,Right,6'2
64,17,€3K,73,55,170lbs,€575K,22,16,19,36,24,Right,6'4
64,12,€2K,64,60,176lbs,€375K,26,23,16,34,33,Right,6'2
73,9,€8K,73,60,172lbs,€1.7M,35,29,14,26,53,Left,6'1
70,12,€1K,72,62,159lbs,€1.3M,25,22,19,27,51,Right,6'0
68,10,€1K,68,69,190lbs,€150K,38,23,16,32,45,Right,6'1
59,18,€2K,68,51,181lbs,€210K,21,23,15,37,21,Right,6'3
63,14,€2K,65,43,172lbs,€325K,27,12,14,58,13,Right,6'1
68,13,€4K,68,66,196lbs,€650K,32,15,16,23,10,Right,6'3
53,16,€1K,63,57,176lbs,€90K,21,23,15,34,33,Right,6'2
71,17,€10K,71,69,181lbs,€1.3M,31,22,16,35,15,Right,6'3
65,16,€3K,71,53,176lbs,€625K,23,24,20,27,12,Right,6'3
